year,fee_monthly,year_hh_inc,facility,age_group,reg_schl,daily_hours,first_sib_disc,second_sib_disc,gross_net_income,sib_fee_high_paid,months,Income Table (Y/N),fee exempt (age),fee exempt (year),otherstipulations,pov_sub(Y/N),kreis_city,elig_voters,voter_rate,num_votes,cdurt,spdrt,grnrt,linkrt,fdprt,afdrt,otherrt,regional_schlüssel,ausbthrt_total,ausbrth15_20,ausbrth21_25,ausbrth26_30,ausbrth31_35,ausbrth36_40,ausbrth41_45,ausbrth46_50,deubthrt_total,deubrth15_20,deubrth21_25,deubrth26_30,deubrth31_35,deubrth36_40,deubrth41_45,deubrth46_50,fee_per_inc
2017,380.0,74943.0,,<3,59620024024,9.0,,,,,,,,,,,        Iserlohn,68488.0,71.8,48707.0,3.0331921783534685,3.938783761927867,19.62409347300564,13.620525727069351,7.776943956570332,8.038785278098697,25.59485023646873,5962024,0.06463768115942027,0.07988165680473372,0.19457013574660634,0.41495327102803736,0.3731060606060606,0.033807829181494664,0.001669449081803005,0.16591928251121074,0.03923780870001253,0.0056022408963585435,0.02152152152152152,0.03873075128324778,0.02709483191169092,0.0035070140280561127,0.0,0.006877149109096593,0.005070520262065836
2009,0.0,24542.0,,>3,51110000000,5.0,1.0,1.0,9.0,Y,12,Y,Ü3U3,,free just for lowest income group,Y,      Düsseldorf Kreisfreie Stadt,414125.0,71.1,291881.0,3.1166219982274987,4.140273482935686,7.917778862847222,11.579822264540189,5.586132322826358,,21.76754418674025,5111000,0.0859077913786882,0.2970570202329859,0.21881209980128066,0.25663843835223193,0.29618446335437826,0.05521172638436482,0.002937853107344633,0.3083674663545933,0.06288918705060721,0.019878429439789715,0.04178313962042077,0.05658530969376008,0.05377639672775699,0.0061331248872587354,0.000141269542286683,0.017904781448799506,0.0
2009,0.0,24542.0,,>3,51110000000,7.0,1.0,1.0,9.0,Y,12,Y,Ü3U3,,free just for lowest income group,Y,      Düsseldorf Kreisfreie Stadt,414125.0,71.1,291881.0,3.1166219982274987,4.140273482935686,7.917778862847222,11.579822264540189,5.586132322826358,,21.76754418674025,5111000,0.0859077913786882,0.2970570202329859,0.21881209980128066,0.25663843835223193,0.29618446335437826,0.05521172638436482,0.002937853107344633,0.3083674663545933,0.06288918705060721,0.019878429439789715,0.04178313962042077,0.05658530969376008,0.05377639672775699,0.0061331248872587354,0.000141269542286683,0.017904781448799506,0.0
2009,0.0,24542.0,,>3,51110000000,9.0,1.0,1.0,9.0,Y,12,Y,Ü3U3,,free just for lowest income group,Y,      Düsseldorf Kreisfreie Stadt,414125.0,71.1,291881.0,3.1166219982274987,4.140273482935686,7.917778862847222,11.579822264540189,5.586132322826358,,21.76754418674025,5111000,0.0859077913786882,0.2970570202329859,0.21881209980128066,0.25663843835223193,0.29618446335437826,0.05521172638436482,0.002937853107344633,0.3083674663545933,0.06288918705060721,0.019878429439789715,0.04178313962042077,0.05658530969376008,0.05377639672775699,0.0061331248872587354,0.000141269542286683,0.017904781448799506,0.0
2012,0.0,30000.0,,<3,51110000000,5.0,1.0,1.0,10.0,Y,12,Y,Ü3U3,,,Y,      Düsseldorf Kreisfreie Stadt,414885.5,72.75,299258.0,2.6915502870235666,3.677336905098367,9.700735842328765,13.474627403304966,9.881148725060466,,12.815639587169715,5111000,0.10673682232453256,0.1874095513748191,0.2744186046511628,0.32776098168237594,0.3975304407477277,0.06055177355786456,0.003992435385585207,0.29690444145356665,0.0609084241586928,0.04007196597971868,0.03472944849115505,0.046875,0.05522637059195766,0.009588116137744771,0.0003747122745035062,0.020029673590504445,0.0
2012,0.0,30000.0,,<3,51110000000,7.0,1.0,1.0,10.0,Y,12,Y,Ü3U3,,,Y,      Düsseldorf Kreisfreie Stadt,414885.5,72.75,299258.0,2.6915502870235666,3.677336905098367,9.700735842328765,13.474627403304966,9.881148725060466,,12.815639587169715,5111000,0.10673682232453256,0.1874095513748191,0.2744186046511628,0.32776098168237594,0.3975304407477277,0.06055177355786456,0.003992435385585207,0.29690444145356665,0.0609084241586928,0.04007196597971868,0.03472944849115505,0.046875,0.05522637059195766,0.009588116137744771,0.0003747122745035062,0.020029673590504445,0.0
2012,0.0,30000.0,,<3,51110000000,9.0,1.0,1.0,10.0,Y,12,Y,Ü3U3,,,Y,      Düsseldorf Kreisfreie Stadt,414885.5,72.75,299258.0,2.6915502870235666,3.677336905098367,9.700735842328765,13.474627403304966,9.881148725060466,,12.815639587169715,5111000,0.10673682232453256,0.1874095513748191,0.2744186046511628,0.32776098168237594,0.3975304407477277,0.06055177355786456,0.003992435385585207,0.29690444145356665,0.0609084241586928,0.04007196597971868,0.03472944849115505,0.046875,0.05522637059195766,0.009588116137744771,0.0003747122745035062,0.020029673590504445,0.0
2011,0.0,25000.0,,<3,55150000000,5.0,1.0,1.0,9.0,Y,indiv,Y,U3 Ü3,,,Y,      Münster Kreisfreie Stadt,219348.0,78.4,170766.5,2.7873873726821623,3.917426562517922,6.198083588915304,15.367755579553634,9.46861657887441,,18.5363907734057,5515000,0.054547683255699926,0.06575682382133995,0.1489655172413793,0.3656578134651019,0.6062068965517241,0.1100762066045724,0.007650273224043716,0.5318860244233379,0.030598071606769608,0.003408840994062019,0.00537077779215737,0.012852843081428457,0.012687427912341408,0.002444987775061125,0.0,0.0040718119563205625,0.0
2011,0.0,25000.0,,<3,55150000000,7.0,1.0,1.0,9.0,Y,indiv,Y,U3 Ü3,,,Y,      Münster Kreisfreie Stadt,219348.0,78.4,170766.5,2.7873873726821623,3.917426562517922,6.198083588915304,15.367755579553634,9.46861657887441,,18.5363907734057,5515000,0.054547683255699926,0.06575682382133995,0.1489655172413793,0.3656578134651019,0.6062068965517241,0.1100762066045724,0.007650273224043716,0.5318860244233379,0.030598071606769608,0.003408840994062019,0.00537077779215737,0.012852843081428457,0.012687427912341408,0.002444987775061125,0.0,0.0040718119563205625,0.0
2011,0.0,25000.0,,<3,55150000000,9.0,1.0,1.0,9.0,Y,indiv,Y,U3 Ü3,,,Y,      Münster Kreisfreie Stadt,219348.0,78.4,170766.5,2.7873873726821623,3.917426562517922,6.198083588915304,15.367755579553634,9.46861657887441,,18.5363907734057,5515000,0.054547683255699926,0.06575682382133995,0.1489655172413793,0.3656578134651019,0.6062068965517241,0.1100762066045724,0.007650273224043716,0.5318860244233379,0.030598071606769608,0.003408840994062019,0.00537077779215737,0.012852843081428457,0.012687427912341408,0.002444987775061125,0.0,0.0040718119563205625,0.0
2011,0.0,25000.0,,>3,55150000000,5.0,1.0,1.0,9.0,Y,indiv,Y,U3 Ü3,,,Y,      Münster Kreisfreie Stadt,219348.0,78.4,170766.5,2.7873873726821623,3.917426562517922,6.198083588915304,15.367755579553634,9.46861657887441,,18.5363907734057,5515000,0.054547683255699926,0.06575682382133995,0.1489655172413793,0.3656578134651019,0.6062068965517241,0.1100762066045724,0.007650273224043716,0.5318860244233379,0.030598071606769608,0.003408840994062019,0.00537077779215737,0.012852843081428457,0.012687427912341408,0.002444987775061125,0.0,0.0040718119563205625,0.0
