,year,regional_schlüssel,Aus15,Aus16,Aus17,Aus18,Aus19,Aus20,Aus21,Aus22,Aus23,Aus24,Aus25,Aus26,Aus27,Aus28,Aus29,Aus30,Aus31,Aus32,Aus33,Aus34,Aus35,Aus36,Aus37,Aus38,Aus39,Aus40,Aus41,Aus42,Aus43,Aus44,Aus45,Aus46,Aus47,Aus48,Aus49,Aus50,Ausuknwn,Deu15,Deu16,Deu17,Deu18,Deu19,Deu20,Deu21,Deu22,Deu23,Deu24,Deu25,Deu26,Deu27,Deu28,Deu29,Deu30,Deu31,Deu32,Deu33,Deu34,Deu35,Deu36,Deu37,Deu38,Deu39,Deu40,Deu41,Deu42,Deu43,Deu44,Deu45,Deu46,Deu47,Deu48,Deu49,Deu50,Deuuknwn,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
3853,2009,5562014,0,1,1,1,5,2,5,8,9,5,19,5,9,14,8,5,13,7,9,12,3,0,0,1,1,0,0,0,0,0,0,0,6,2,1,2,0,0,0,3,3,8,11,12,19,16,17,11,28,20,27,23,22,32,29,15,21,27,1,1,6,4,0,0,0,0,0,0,0,13,8,7,6,0,154,390,10,25,46,75,41,120,44,124,2,12,0,0,11,34
3854,2009,5562016,0,1,0,0,0,0,1,0,2,1,1,0,1,0,5,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,3,4,3,1,5,6,14,15,14,16,20,23,24,16,16,14,2,0,3,2,1,0,0,0,0,0,0,10,12,18,6,0,22,254,1,9,5,19,8,79,6,93,0,8,0,0,2,46
3855,2009,5562020,0,1,1,3,3,3,8,1,10,4,9,7,6,3,10,5,8,10,7,0,5,1,0,2,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,3,4,8,9,9,8,18,10,14,15,18,17,22,35,16,10,12,15,14,0,0,5,2,1,0,1,0,0,0,0,7,13,6,7,0,117,300,11,25,32,59,31,107,30,67,3,8,0,1,10,33
3856,2009,5562024,0,0,2,0,4,2,5,2,5,7,3,8,13,8,7,9,8,6,8,6,4,0,0,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,3,5,2,9,12,20,17,15,27,30,41,22,30,34,35,30,28,34,26,17,2,1,9,5,0,0,0,0,0,0,0,15,19,4,4,0,118,496,8,31,22,109,45,162,32,135,4,17,0,0,7,42
3857,2009,5562028,0,0,0,0,0,0,3,1,1,0,4,2,1,5,3,3,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,5,7,6,7,7,6,8,8,10,21,12,11,12,14,12,12,13,0,1,2,2,0,0,0,0,0,0,0,6,6,11,4,0,37,209,0,18,9,34,14,62,12,63,0,5,0,0,2,27
3858,2009,5562032,0,0,2,2,0,3,13,10,6,13,12,11,20,15,8,11,11,11,7,17,4,2,0,3,0,1,0,0,0,0,0,0,10,0,4,2,0,0,3,4,2,10,15,17,26,29,24,27,38,33,50,44,53,57,34,42,34,25,6,3,7,7,2,0,1,0,0,0,0,38,30,22,15,0,198,698,7,34,54,123,65,218,50,192,6,25,0,1,16,105
3859,2009,5562036,0,0,0,0,0,0,1,2,1,0,1,0,3,0,4,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,6,3,7,7,9,10,11,8,8,10,11,11,6,0,0,3,5,2,0,1,0,0,0,0,8,6,4,8,0,19,154,0,1,5,25,7,45,5,46,2,10,0,1,0,26
3860,2009,5566004,0,0,0,0,0,1,1,2,0,1,1,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,2,1,3,1,2,6,5,9,6,5,8,4,2,0,0,4,3,0,0,0,0,0,0,0,7,5,3,2,0,15,82,1,1,5,9,2,23,5,25,0,7,0,0,2,17
3861,2009,5566008,0,0,0,1,0,0,1,2,3,3,3,1,3,2,6,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,5,4,5,7,10,16,22,11,11,15,23,22,20,13,9,0,0,6,2,0,1,0,0,0,0,0,11,12,16,5,0,35,254,1,8,12,31,17,75,5,87,0,8,0,1,0,44
3862,2009,5566012,2,2,0,1,4,1,1,1,4,3,1,5,5,5,0,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,3,1,7,4,4,6,4,13,21,15,14,19,18,17,14,12,13,0,0,6,2,0,0,0,0,0,0,0,13,8,9,8,0,47,233,10,6,10,25,16,82,6,74,1,8,0,0,4,38
3863,2009,5566016,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,4,4,0,5,8,7,4,10,5,6,14,10,13,6,18,8,5,2,1,1,2,0,0,0,0,0,0,0,10,7,3,6,0,11,162,1,11,2,24,3,45,0,50,1,6,0,0,4,26
3864,2009,5566020,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,5,9,6,4,5,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,6,4,2,1,0,8,61,0,1,4,4,2,25,1,17,1,1,0,0,0,13
3865,2009,5566024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,2,1,1,3,1,4,4,1,3,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0,0,0,6,41,1,3,0,7,2,13,1,10,1,1,0,1,1,6
3866,2009,5566028,0,0,0,2,2,2,1,4,1,1,5,7,4,1,6,1,5,2,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,10,4,10,8,9,14,16,16,21,27,27,31,28,25,16,18,26,0,2,7,5,0,1,0,0,0,0,0,29,12,9,4,0,52,383,6,22,12,57,19,122,14,113,1,14,0,1,0,54
3867,2009,5566032,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,7,2,1,7,4,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,3,41,2,1,0,4,1,18,0,10,0,2,0,0,0,6
3868,2009,5566036,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,2,9,4,8,3,5,1,5,4,3,0,1,0,2,0,0,0,0,0,0,0,1,4,2,2,0,11,63,3,2,1,5,4,26,3,18,0,3,0,0,0,9
3869,2009,5566040,0,0,0,0,0,3,1,0,1,1,2,4,3,1,3,1,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,5,2,7,2,6,7,15,5,8,8,12,8,13,8,7,8,5,0,0,3,0,0,0,0,0,0,0,0,2,4,5,3,0,32,145,3,9,5,37,12,41,8,41,1,3,0,0,3,14
3870,2009,5566044,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,3,3,3,5,2,5,3,10,2,3,2,3,1,0,1,0,0,0,0,0,0,0,0,3,1,3,1,0,5,58,1,2,0,8,3,18,1,20,0,2,0,0,0,8
3871,2009,5566048,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,1,0,1,5,3,9,8,6,9,7,4,4,9,5,4,5,4,0,0,2,1,0,0,0,0,0,0,0,3,5,2,3,0,16,102,1,3,1,26,4,30,5,27,1,3,0,0,4,13
3872,2009,5566052,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,2,1,5,7,2,2,5,7,3,7,4,2,0,0,1,1,0,0,0,0,0,0,0,4,2,3,2,0,6,67,1,4,4,6,0,21,1,23,0,2,0,0,0,11
3873,2009,5566056,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,3,0,5,2,4,7,9,8,6,4,3,0,0,3,0,0,0,0,0,0,0,0,1,2,1,4,0,7,69,1,0,2,10,2,18,2,30,0,3,0,0,0,8
3874,2009,5566060,0,0,0,0,1,1,0,1,0,0,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,5,3,5,8,7,7,6,4,6,3,2,1,0,1,1,1,0,0,0,0,0,0,3,4,2,2,0,12,84,2,6,3,12,5,30,2,21,0,4,0,0,0,11
3875,2009,5566064,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,3,4,5,4,6,9,4,6,2,1,0,3,0,1,0,0,0,0,0,0,3,4,2,2,0,10,66,3,0,1,6,1,17,4,27,0,5,0,0,1,11
3876,2009,5566068,0,0,0,0,1,2,2,0,0,3,2,1,1,3,0,6,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,1,6,2,3,9,3,4,12,10,15,12,14,15,10,8,8,6,1,0,6,2,0,0,0,0,0,0,0,11,5,5,4,0,33,176,3,11,7,21,11,63,6,47,2,9,0,0,4,25
3877,2009,5566072,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,1,2,3,2,6,3,4,6,7,8,7,10,7,0,0,0,2,0,0,0,0,0,0,0,4,4,6,1,0,9,91,1,6,4,8,3,21,0,39,1,2,0,0,0,15
3878,2009,5566076,0,0,1,1,1,0,4,4,4,6,5,3,7,4,4,5,7,3,4,8,5,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,5,13,12,22,24,18,17,24,27,34,38,36,37,37,25,26,32,29,3,2,12,3,0,0,0,0,0,0,0,15,25,6,14,0,85,538,3,32,23,105,23,172,27,149,1,20,0,0,8,60
3879,2009,5566080,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3,2,2,3,0,2,3,1,5,3,4,3,4,0,0,2,0,0,0,0,0,0,0,0,3,5,1,2,0,5,53,1,3,1,9,2,9,0,19,0,2,0,0,1,11
3880,2009,5566084,0,1,1,0,0,1,1,2,2,2,2,3,2,4,2,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,6,13,5,4,8,12,12,14,10,21,21,14,15,13,7,15,1,1,2,3,0,0,0,0,0,0,0,16,8,4,4,0,32,234,3,11,9,42,11,78,7,64,0,7,0,0,2,32
3881,2009,5566088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2,2,1,2,3,5,6,3,3,5,0,11,1,0,2,1,0,0,0,0,0,0,0,3,4,2,0,0,6,64,1,1,0,11,2,17,3,22,0,4,0,0,0,9
3882,2009,5566092,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,3,4,6,7,3,6,7,5,5,4,1,4,1,0,1,0,0,0,0,0,0,0,0,7,2,3,3,0,4,80,0,4,2,11,2,29,0,19,0,2,0,0,0,15
3883,2009,5566096,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,1,0,1,1,7,11,8,9,6,8,4,8,6,0,0,1,1,1,0,0,0,0,0,0,3,2,4,1,0,5,87,1,2,1,4,0,36,1,32,0,3,0,0,2,10
3884,2009,5570004,0,0,0,1,0,7,4,8,7,5,5,11,9,8,10,9,7,9,2,6,2,0,0,1,0,0,0,0,0,0,0,0,2,5,2,1,0,3,1,3,5,13,5,14,13,12,16,18,26,19,18,27,26,16,17,14,16,15,1,0,3,1,1,0,0,0,0,0,0,7,8,8,5,0,121,331,8,30,29,73,47,116,26,78,1,6,0,0,10,28
3885,2009,5570008,0,0,0,1,0,1,2,3,1,5,2,3,2,2,4,3,2,4,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,2,6,8,11,10,16,12,9,15,21,14,12,13,12,10,16,11,0,0,7,5,0,0,0,0,0,0,0,8,5,6,6,0,45,238,2,11,13,57,14,71,12,62,1,12,0,0,3,25
3886,2009,5570012,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,3,1,3,3,3,4,4,6,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,4,3,1,0,8,49,0,1,3,9,5,17,0,12,0,2,0,0,0,8
3887,2009,5570016,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,1,6,2,4,4,6,7,14,9,15,8,10,7,0,2,4,0,0,0,0,0,0,0,0,10,9,2,4,0,7,130,0,4,3,11,1,35,1,49,0,6,0,0,2,25
3888,2009,5570020,0,0,0,0,0,0,1,1,0,2,0,1,1,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,3,2,2,1,6,10,3,5,11,16,12,10,13,7,6,1,2,5,3,0,0,0,0,0,0,0,8,2,0,3,0,16,135,0,4,4,14,6,45,3,48,1,11,0,0,2,13
3889,2009,5570024,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4,3,2,8,11,5,6,8,4,6,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,3,76,0,1,2,6,1,28,0,29,0,0,0,0,0,12
3890,2009,5570028,0,0,0,0,0,2,0,1,1,1,1,2,1,0,3,2,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,4,5,6,6,11,14,13,17,14,12,18,14,13,3,0,3,1,0,1,0,0,0,0,0,6,8,7,5,0,26,188,2,3,4,19,8,61,11,71,0,7,0,1,1,26
3891,2009,5570032,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,8,3,7,5,6,3,6,11,5,12,6,11,0,0,3,0,0,0,0,0,0,0,0,5,5,0,1,0,6,103,0,1,0,16,3,27,2,45,0,3,0,0,1,11
3892,2009,5570036,0,0,0,0,0,0,0,3,1,0,0,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,2,3,4,9,8,11,6,7,12,6,7,8,1,0,2,0,0,0,0,0,0,0,0,5,6,2,4,0,11,113,0,2,4,13,5,38,2,40,0,3,0,0,0,17
3893,2009,5570040,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,1,2,3,3,3,7,7,7,9,9,9,3,5,1,0,3,0,0,0,0,0,0,0,0,5,5,2,2,0,9,92,4,2,1,10,1,27,2,35,0,4,0,0,1,14
3894,2009,5570044,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,10,3,13,10,7,11,4,8,9,4,2,0,4,2,0,0,0,0,0,0,0,8,6,5,4,0,18,123,0,0,3,13,5,43,7,36,1,8,0,0,2,23
3895,2009,5570048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,3,6,1,3,7,8,5,11,4,5,0,0,2,1,0,0,0,0,0,0,0,6,8,2,0,0,4,82,1,2,1,8,0,20,2,33,0,3,0,0,0,16
3896,2009,5570052,0,0,0,0,1,1,2,0,0,2,1,1,0,1,1,1,5,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,2,8,9,7,7,12,14,14,17,23,17,21,20,17,25,17,1,2,3,5,2,0,0,0,0,0,0,14,10,13,4,0,27,288,2,6,5,43,4,85,12,100,1,13,0,0,3,41
3897,2009,5711000,0,1,1,8,10,18,23,35,37,31,48,53,51,55,48,51,54,35,41,38,27,4,2,5,6,2,2,0,0,0,0,0,22,14,10,9,0,110,6,7,20,33,31,68,69,63,87,96,130,135,130,136,117,134,143,155,100,123,7,13,34,25,2,3,0,0,0,0,0,107,77,65,61,0,741,2287,38,207,174,383,258,648,195,655,19,81,2,3,55,310
3898,2009,5754004,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,4,6,4,8,5,2,6,7,3,4,2,0,1,1,0,0,0,0,0,0,0,0,2,2,3,2,0,7,68,0,2,3,8,0,25,2,22,1,2,0,0,1,9
3899,2009,5754008,0,0,0,2,4,4,9,6,6,6,10,16,16,14,13,14,5,10,10,5,7,0,2,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,1,0,8,5,9,14,15,20,32,32,18,45,43,32,45,55,42,38,30,37,2,2,15,10,0,0,0,0,0,0,0,32,24,16,10,0,171,632,10,23,37,113,73,183,37,202,2,29,0,0,12,82
3900,2009,5754012,0,0,0,0,1,3,2,2,1,3,1,0,4,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,1,4,0,5,8,12,9,6,13,11,6,12,9,5,6,15,1,0,2,0,0,0,0,0,0,0,0,3,6,6,4,0,28,147,4,4,9,29,6,45,5,47,0,3,0,0,4,19
3901,2009,5754016,0,0,0,0,1,0,0,2,2,1,1,5,2,3,2,3,4,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,7,9,10,8,6,8,22,16,18,13,11,9,9,8,9,8,0,1,1,4,0,0,0,0,0,0,0,14,3,6,7,0,38,210,1,10,6,41,15,80,11,43,2,6,0,0,3,30
3902,2009,5754020,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,2,3,3,6,6,11,14,3,4,9,8,9,13,7,1,0,3,1,0,0,0,0,0,0,0,10,3,6,3,0,12,132,0,6,5,15,1,38,5,46,0,5,0,0,1,22
3903,2009,5754024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,4,2,7,2,2,6,0,3,0,5,0,1,2,1,0,0,0,0,0,0,0,3,4,2,1,0,1,53,0,1,0,7,1,17,0,14,0,4,0,0,0,10
3904,2009,5754028,0,0,1,3,2,1,2,3,2,3,5,8,7,6,8,3,3,0,6,2,4,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,4,7,13,8,11,16,14,14,29,20,23,31,20,18,19,18,1,1,3,4,1,0,0,0,0,0,0,17,13,15,13,0,77,336,7,7,15,55,32,100,15,106,1,10,0,0,7,58
3905,2009,5754032,0,0,0,0,0,0,2,0,1,2,1,1,3,3,2,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,2,2,6,3,6,7,9,17,8,9,12,22,19,16,9,11,21,14,0,2,5,2,0,0,0,0,0,0,0,12,8,7,8,0,26,239,0,12,6,42,11,70,3,71,2,9,0,0,4,35
3906,2009,5754036,0,0,0,0,0,0,1,3,0,2,1,4,4,2,1,2,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,7,8,5,9,10,8,12,27,10,9,11,14,10,8,8,1,0,1,2,0,0,0,1,0,0,0,11,8,5,5,0,29,194,0,4,7,39,13,66,7,51,1,4,0,1,1,29
3907,2009,5754040,0,0,0,0,1,1,1,1,2,0,3,1,2,0,1,0,4,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,110,0,0,1,0,1,3,2,3,5,10,4,8,7,16,12,12,8,7,5,5,0,1,5,0,0,0,0,0,0,0,0,7,6,3,8,0,27,249,2,112,7,23,4,47,11,37,0,6,0,0,3,24
3908,2009,5754044,0,0,0,0,0,0,1,0,1,2,1,2,1,1,4,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,7,7,6,9,12,13,10,16,12,17,14,8,4,11,3,0,2,2,0,0,0,0,0,0,0,12,3,5,1,0,22,180,0,3,5,32,11,63,6,54,0,7,0,0,0,21
3909,2009,5754048,0,0,0,0,0,1,3,1,1,1,0,2,2,2,2,1,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,7,3,6,7,13,5,2,12,10,16,9,10,4,4,7,2,0,4,2,3,1,0,0,0,0,0,3,5,4,2,0,24,152,1,11,6,36,9,45,7,34,1,11,0,1,0,14
3910,2009,5754052,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,3,3,5,2,6,4,5,4,7,3,4,1,0,1,2,0,0,0,0,0,0,0,1,6,3,0,0,6,70,1,1,1,12,2,20,2,23,0,4,0,0,0,10
3911,2009,5758004,0,0,1,1,1,4,2,1,0,3,4,6,7,3,4,5,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,4,5,4,18,11,16,15,19,16,16,19,19,15,20,24,11,11,3,0,6,4,2,1,0,0,0,0,0,12,12,15,2,0,55,302,7,11,10,64,25,89,8,81,2,15,0,1,3,41
3912,2009,5758008,0,0,0,0,1,0,0,0,1,0,1,3,2,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,5,4,3,2,7,12,11,4,10,19,8,15,7,13,6,9,1,0,1,4,0,0,0,0,0,0,0,4,3,3,5,0,17,158,1,7,2,28,9,52,3,50,0,6,0,0,2,15
3913,2009,5758012,0,0,1,1,3,4,6,6,7,3,5,3,6,7,6,8,10,9,8,2,5,1,1,0,0,0,0,0,0,0,0,0,2,3,6,0,0,1,3,3,3,11,15,12,16,22,24,27,32,26,30,31,36,23,33,23,24,23,5,1,5,8,1,0,0,0,0,0,0,25,17,12,15,0,113,507,9,36,27,101,30,155,34,126,2,20,0,0,11,69
3914,2009,5758016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,2,7,10,5,5,12,11,4,5,4,9,14,9,7,0,0,1,0,0,1,0,0,0,0,0,8,10,2,1,0,9,140,0,8,1,29,4,37,4,43,0,1,0,1,0,21
3915,2009,5758020,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,3,2,4,9,9,12,9,6,8,8,6,4,5,7,0,0,2,2,0,0,0,0,0,0,0,2,3,1,1,0,6,113,1,9,3,19,2,44,0,30,0,4,0,0,0,7
3916,2009,5758024,0,0,0,0,2,3,2,1,2,3,0,3,3,3,4,3,1,2,3,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,4,7,10,6,7,4,10,10,12,20,15,19,34,15,18,13,8,10,1,1,2,2,0,1,0,1,0,0,0,13,5,3,8,0,48,261,5,23,8,37,16,100,13,64,1,6,0,2,5,29
3917,2009,5758028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,4,4,4,4,4,4,6,0,1,1,0,1,0,2,1,3,0,0,0,0,0,0,1,9,1,1,0,6,56,1,2,1,7,0,20,2,8,0,7,0,0,2,12
3918,2009,5758032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,4,2,7,5,6,10,9,4,5,5,6,10,4,4,9,1,0,3,1,0,0,0,0,0,0,0,2,2,4,4,0,11,111,0,4,0,24,2,33,6,33,0,5,0,0,3,12
3919,2009,5758036,0,0,0,0,0,1,0,1,0,1,1,2,2,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,3,3,4,5,6,9,13,10,5,4,7,9,7,6,8,0,0,5,0,0,0,0,0,0,0,0,5,3,2,5,0,18,123,1,4,3,21,7,41,5,37,0,5,0,0,2,15
3920,2009,5762004,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,1,7,5,9,10,6,6,9,14,12,5,4,5,5,1,1,2,2,0,0,0,0,0,0,0,8,5,5,2,0,10,137,1,9,2,26,3,45,4,31,0,6,0,0,0,20
3921,2009,5762008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,0,10,3,4,4,11,6,8,5,2,6,5,2,0,0,2,2,0,0,0,0,0,0,0,6,1,3,4,0,2,93,0,5,0,17,1,33,1,20,0,4,0,0,0,14
3922,2009,5762012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,4,3,3,4,5,7,5,10,5,3,3,4,0,0,1,1,0,1,0,0,0,0,0,2,0,0,4,0,1,73,0,1,0,14,0,24,1,25,0,2,0,1,0,6
3923,2009,5762016,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,4,9,6,4,14,6,6,12,8,8,10,9,6,7,8,2,1,3,0,0,0,0,0,0,0,0,6,4,5,2,0,8,146,0,6,3,37,2,40,2,40,0,6,0,0,1,17
